gap,addr,rxtx,subaddr,count,data
11.6,4,TRUE,26,31,f985e3e627ae01aa5fb1a738d66beb33f192680cf7d6e0ab04212480bff7073b1f844b37c8855ee4fa9e17c23e8e69e27c299eddbfd828c99397f948f535
11.6,4,TRUE,30,2,73bd605e
11.6,1,FALSE,1,10,7e9e1fed83c0f2a914bdd24d42acab8cb1854bc4
26.4,1,FALSE,1,10,0207b57c98e8a456f31ffe43733713dc542a4834
11.6,1,FALSE,2,5,d2f1a0b4df83a5bef5b6
26.3,1,FALSE,2,5,3d2773e46a308020ea14
11.6,1,FALSE,6,16,fb7db21ac7e95fb9a9cfeaa4ebd8cccd199851fb99249054cc519605e1c44314
26.4,1,FALSE,6,16,9b33e5bd23909b6c2c8585ed24e498f216f9fe98336b79ecb43471437c5417c2
11.7,1,FALSE,30,2,4993d6b9
26.4,1,FALSE,30,2,9cbd2c1b
11.7,1,TRUE,2,5,2b0f31c2e18256657ec4
26.4,1,TRUE,2,5,ba49cee065cb4785aa1c
11.6,1,TRUE,3,9,6af40c2c7bf2a8e345fbd2586871b21e5870
26.4,1,TRUE,3,9,1c1785aa2ef436abe976859851eb2deee7de
11.7,1,TRUE,20,5,a1995977ddf3f59f36b6
26.4,1,TRUE,20,5,98039e3143db8c177ad4
11.6,1,TRUE,30,2,62db646e
26.4,1,TRUE,30,2,386f19d2
93213.8,7,FALSE,1,10,064573c05a94e8117e3f73b6c8b82bd9636e3395
11.7,7,FALSE,2,5,9874a94e19eb9e4d5752
11.7,7,FALSE,6,25,5539465fe4e0bc5b17240ed11a5a6b96d63ae27ae00525cb9954214491949b1f918d5d3e4cf30abaa01dcec910794ecd3f5a
11.6,7,FALSE,30,2,0469979a
11.6,7,TRUE,3,32,60bb2c6365a7024017c5095d4950288aa0da80d381326a59629c05f66af6b2b51d4f0bcbd37bc6695487e921872034d0ee1e6491b93266bc08429874b4288909
11.7,7,TRUE,20,31,98feb11d71705947ccddf148040c4fcaf11bddf4c07bcb7f4e4c51d8642614589c2eb29e33e94399f6bbead54a7e03690723039f30acbed5ee035445a472
11.7,7,TRUE,30,2,9f36a351
11.7,4,FALSE,16,9,db63dd2fb6ded9a59e8f50fda65ec823d75b
11.7,4,FALSE,30,2,0f788e6b
11.6,4,TRUE,19,16,ae4cdcbd1adf417fb1da8e614e7867cf8ad2164deac5fb27ef52e6363aa07cf7
11.6,4,TRUE,20,31,bc82a094c5e423d59c4d3511f0171c4a6bd5aa4e7b5093edb6a9db260f852572f931720c4bb66de8d34b83367b71824ed159153c79c2a2430004ef152610
11.6,4,TRUE,26,31,9ee0efef30dd9c8af11e36c61edf2746407384dce161d8d1f3eb8777009b01d4b0c89d7298a391405650510daf79e8bdf00eb30be7b9eacaf18c424d2df3
11.6,4,TRUE,30,2,19a18e8e
11.6,1,FALSE,1,10,82e3c94b837e760062304f637db08efe2756d5a8
26.4,1,FALSE,1,10,1154d9399de40b3a3379a93e15d7d81b5cf7b451
11.6,1,FALSE,2,5,bb8bfc60b4d960c9793c
26.4,1,FALSE,2,5,880c549eef6695ffdf73
11.6,1,FALSE,6,16,d37eb59c00b40fbe7aeaf9e47b97261f64288d4d3d556ed74fc8ae0a040cb399
26.4,1,FALSE,6,16,14cff470a16ca6cf0241ad36b7e7993920e9c89a2c90ef7cbd649f334a2c0f73
11.7,1,FALSE,30,2,f72f1df5
26.4,1,FALSE,30,2,eec69489
11.7,1,TRUE,2,5,665c5b6d3fc5d6bf44f8
26.4,1,TRUE,2,5,b521d7c8f7a9db5a1d7f
11.7,1,TRUE,3,9,814617d55dae7675fc69e921604e65ab0958
26.4,1,TRUE,3,9,dedada5e0ec689ca7be19baa2acc139ff48f
11.6,1,TRUE,20,5,9447c5cac5f0d5ea31ea
26.4,1,TRUE,20,5,80e11873486e52bca071
11.6,1,TRUE,30,2,b020eedd
26.4,1,TRUE,30,2,b18dbcbe
93160.5,7,FALSE,1,10,76e1f6eb969bec93d4ba647ae03a26e5cd9af5c5
11.7,7,FALSE,2,5,c3e53b9cd51d76da2085
11.7,7,FALSE,6,25,e10dd5a4bec983350a6f8b4753ea0b38a89316a9f927605a024b613fcad9bc1fc9c7c4d1eb002d31037ef21fe66bfe72b38d
11.7,7,FALSE,30,2,27827707
11.7,7,TRUE,3,32,d981b3a4f3d6adc2c294c3bffd845d6a6c2a47da06d0aa476b6f27c2109940ba0503a9d59f88acb8b205ad506a62b84db11336d26ddc89de83bee5fd91d3b572
11.8,7,TRUE,20,31,bff95e4b7f6e3d1056e61a4431afeee41bcf2c524626e932135b1c6e775b11b2ec158d2b3d7285c749915fac0104f0cbf396b49197925a5da22463c4d91b
11.7,7,TRUE,30,2,32a980f5
11.7,4,FALSE,16,9,5760302052affeeccce22b43bc449dc63673
11.7,4,FALSE,30,2,7dac6c68
11.7,4,TRUE,19,16,6052a234cc00c9995acf0df0c71b48a3e159eef358ae7770a739e4e4d23c7502
11.7,4,TRUE,20,31,d7ed1b39a807b748a0c4703704604a3a7e78913449b7e42b9213b7389d133fda6be1127d2695e76bb5f9ded62afc558a0b039f6aadf28ca77b2ca6fd7aac
11.7,4,TRUE,26,31,3e4fc6ecf0680c1226ab2396fb555551594f6f17ec0ab04a3c1cb0c1da0aba52f8ca94ace817155a1bebabc2cdc9ed2e87238144b1b0d2ce403f20b8a2a2
11.7,4,TRUE,30,2,94d1de24
11.7,1,FALSE,1,10,587a9b400fc835c76765805973e536611e6d512c
26.4,1,FALSE,1,10,0dc547b3b6aadb4d37f088db959a6b127c391b92
11.7,1,FALSE,2,5,7cbc1b63fa72943b5ea7
26.4,1,FALSE,2,5,cf8d8eb3d74400cd53fa
11.7,1,FALSE,6,16,4ffa634c2417712fe878bc90072e92cd42d200e53866e7b4055a9d97ed5dad20
26.4,1,FALSE,6,16,3322b9f98f5f2a5130a9487313907ac9c3d17aa8e7b8fba8cc448c8e6085e003
11.6,1,FALSE,30,2,e7c6be0c
26.4,1,FALSE,30,2,484b0f53
11.7,1,TRUE,2,5,04813e1487c972564087
26.4,1,TRUE,2,5,77411b2227891cd4c899
11.6,1,TRUE,3,9,65aca3c2416fae686bda63e4fef60f537b60
26.4,1,TRUE,3,9,14a4944267a50e292c36cc61c157f9ac652a
11.6,1,TRUE,20,5,3a0b1ff4391616fae5b4
26.4,1,TRUE,20,5,cb0d371c5cec9f7246d6
11.6,1,TRUE,30,2,5a4b9810
26.4,1,TRUE,30,2,027c847f
93037.3,7,FALSE,1,10,1da2eafec7eab37fa2cfc729b696f60c654c4971
11.7,7,FALSE,2,5,008cb90c6cbccc3fd553
11.7,7,FALSE,6,25,2c167706b3e7ec84333a6857a98615e41c0283865d205673b5eb9baba8f55a62e6149fdfe72b1994529bd89e4a963d7cd492
11.6,7,FALSE,30,2,e1950455
11.6,7,TRUE,3,32,f3fd9310003e3c38c3399b54a673ce93cb5a2194a2e2ee77a9625f2a2f7ba187d64ac9aded40cd348aa238c03f071c7b79dd6c490993c882d5c935eec92261ae
11.7,7,TRUE,20,31,355230eb994d04fa381518ab4b9a27aa90b4b6dad2e5b150cb6c60b7310d930181d2c3ae2abc4c3de7f980cbd1859a9efa12a5af5ec7d83b82f163ef55ed
11.6,7,TRUE,30,2,b094afea
11.6,4,FALSE,16,9,d3ffdba07019c00e47d975890f0a555e6319
11.7,4,FALSE,30,2,9aca3276
11.7,4,TRUE,19,16,219a008fd6609b2f9fb7a6a5a57ec0417b730c44152d3044edcca9c65c201ab5
11.7,4,TRUE,20,31,8c5ef2bb0adc8bb354926c542029814044745bdb5a7988a703ef63e4895118808cb896fd62b826e5e7b3dd0ce8c7bdb9e3569a60ff2cc3bcfefe90b237eb
11.7,4,TRUE,26,31,63b1ef1ad630b437e6b2ca294973574f5f576936160fd7237757dfd7389a9744b5451fe4bf2301c89ff2d31dcd963aa958d4d944893728d9fbf28cbe54f4
11.7,4,TRUE,30,2,dc189d04
11.7,1,FALSE,1,10,afa4ce5d0330eca8170757e1a6bb45479088e1b9
26.4,1,FALSE,1,10,ef4c54d93873d16dff48b253e43673e13ec584ca
11.6,1,FALSE,2,5,be10a4b601262c2d2034
26.4,1,FALSE,2,5,efc7024ce7662d11770b
11.6,1,FALSE,6,16,67631b9e5f224db3f78c7c3319d336f82c43b1a9a92b1925d680d2d2f85d57a1
26.4,1,FALSE,6,16,f0378e37920eeee9f76bd1e8c19d6a545b1a1707dcff4351c4b2950706af31d1
11.7,1,FALSE,30,2,be77ac41
26.4,1,FALSE,30,2,53eece2b
11.7,1,TRUE,2,5,9c9fc80811a66a925500
26.4,1,TRUE,2,5,f8cb6bfb06553124b50d
11.6,1,TRUE,3,9,288010ef1aae5cd82d5f423f0e5c5bf11e78
26.4,1,TRUE,3,9,af006ed73a0c3c127288f1bae16a6c7ec8ac
11.7,1,TRUE,20,5,3bdfd5f2460c0ea6a0fa
26.4,1,TRUE,20,5,1ace7567aea1a2817bd7
11.6,1,TRUE,30,2,d3352b3b
26.4,1,TRUE,30,2,4ea5490d
93098.5,7,FALSE,1,10,5bf8cb593695c98063afcca81f91a85753a2aa91
11.7,7,FALSE,2,5,dd2b0a34e7dc09ce26af
11.7,7,FALSE,6,25,d58587c8157a6279859bef67517981ce3001bbaa910377b7d31de1efe6d0c1a0a8374bfa4c63a984bb798dddf10dfd789f65
11.7,7,FALSE,30,2,ec03b1a5
11.7,7,TRUE,3,32,dd19273181efb6113e97897f56b9db5994e70e01507b957c6eff626ceab9330853c713a1fc8aea41d5793410a8c01432814dbc9b4a685f7dfc02a21547d211cc
11.7,7,TRUE,20,31,c0581122183bb5d239e622be410cf5adce1be26e9515b8a67d69f0f8d264e287357dba11d2192c5ffa76675a4e7a31d913ee76c11a0ddf62ca9628f8331c
11.7,7,TRUE,30,2,51826a14
11.7,4,FALSE,16,9,0aefc177a3a3b8dd2ff1b65be0fc752872c8
11.7,4,FALSE,30,2,96d5bd47
11.7,4,TRUE,19,16,20cde61463d4358158953fb5ed489cecec66a6bf8a1bc6448d03fd07622459ba
11.7,4,TRUE,20,31,b3bc9812e136dc726a3b907779d7773b623c4aab6c2b663c666af65a78527f33b9e3e69203d1641787557e17c306da93c0b67605d53843960c38df025da0
11.7,4,TRUE,26,31,c535dd49a2c14943d5d5aa61d053ecf104f37a63508efb1490f225701f6e9255a8d828cbd88b45a00889db178997bf4441cbce2097629906f4831112d75a
11.7,4,TRUE,30,2,2d352c12
11.7,1,FALSE,1,10,77a5422cee1be59f19ddf87c25fa23971050970c
26.4,1,FALSE,1,10,050b43177bc7cc7245561990cb580df0f001264d
11.7,1,FALSE,2,5,f098b19899d48be56158
26.4,1,FALSE,2,5,cbe15edcede31a2a1d78
11.6,1,FALSE,6,16,63e3e2edb642434ab25f9625219be2f30159881f1b405c1d93de1e9a1f0dc720
26.4,1,FALSE,6,16,ebfde1e40bbe38db5bf43ffdaefc1574412642c508a3bb30001ddc7657a00710
11.7,1,FALSE,30,2,81d2931a
26.4,1,FALSE,30,2,ff7eb1bd
11.7,1,TRUE,2,5,b33f0519e4f5c77893da
26.4,1,TRUE,2,5,b4ee770758e4a600371d
11.6,1,TRUE,3,9,fbdba233353f137c9580cedc509172729b97
26.4,1,TRUE,3,9,e0c1bd80465b1e2093cd3381e97ab840e1ec
11.7,1,TRUE,20,5,344428df12ce722a6f3c
26.4,1,TRUE,20,5,d0fa50688a5c30d53a1d
11.7,1,TRUE,30,2,91677547
26.4,1,TRUE,30,2,b4089141
93244.5,7,FALSE,1,10,9adcd43a64723f4ff0df978879f8dc4a88eb1eec
11.8,7,FALSE,2,5,82d71383558abfb95185
11.8,7,FALSE,6,25,e30a70b9ff87996c97f6076b66f6fff97778346e0663b1c7ef5f580e435dcfae4b7aa98e98fdf74bd01c09b3db839b67dc00
11.7,7,FALSE,30,2,37b62608
11.7,7,TRUE,3,32,b5c0de9c1a08f0407b0ec7a356ba285fa606637b53a93fffb41c731df2ac9c2ed7d6c971844ae9c6552b923acb7a2e58f868a6e8d6e6d0362c8e8a40b91ac461
11.8,7,TRUE,20,31,50902982b54576060fd49a27bd1e0c056a0e5b72dfb73b36be0a01e596d2052e4a92e92c8926dda7e73ed27826a55bfb85c0632c3b760af3b5cc024f3a5b
11.7,7,TRUE,30,2,8ed0086b
11.7,4,FALSE,16,9,5b627503e9d74b08c8a98a0e1f65b1e5cbf1
11.6,4,FALSE,30,2,a30a96ce
11.7,4,TRUE,19,16,5487ef262ad9a9980698e1859e755388067a987e5a2867caaf9ecc5525d25619
11.7,4,TRUE,20,31,0663346ba882f1f237ae8ff9ba9bd4eadc339c647d4abe5a103c7cc2e2b2e14c22bb6610420df1f6e1c49a65ed33e13cc24faccd8b760c0ab5503a71d100
11.7,4,TRUE,26,31,89a5dba83020ee36ed0737bb4a9ec5391d85c47e278e880c25f570ef0ccbcf6f29c6ac7ab440673fac510d541b2065a3001698c64c9921c50a0731e2f9b0
11.7,4,TRUE,30,2,13feac8e
11.7,1,FALSE,1,10,111b5bfbdc1b826d02262ff2f032b02bbeda090f
26.4,1,FALSE,1,10,8f380e8ca88e9785a67d4ea87d6e91a048514ecf
11.6,1,FALSE,2,5,0eb6a7d992b17bf2234d
26.4,1,FALSE,2,5,233dcea40f018d0c3716
11.7,1,FALSE,6,16,ca715df5230d45808898d4d25147686a3e8421d6f06c85a58c3d344b79b62b28
26.4,1,FALSE,6,16,5a4eb433cf57ea8b18646c072707d224fa6976dc989e9bec8049d7fd1bbfd8fc
11.7,1,FALSE,30,2,a68dac85
26.4,1,FALSE,30,2,dc4a9d4b
11.7,1,TRUE,2,5,6be97a40b4e7c2d07bb5
26.4,1,TRUE,2,5,e20b3c648b9722685361
11.6,1,TRUE,3,9,7b9e310bcbfcfbdf4e80543eac24cbe0dcbe
26.4,1,TRUE,3,9,939491adf82a834bad0782069774553dc51a
11.7,1,TRUE,20,5,f2ec1552817c2efe36ec
26.4,1,TRUE,20,5,4378de5c91ba49c72533
11.6,1,TRUE,30,2,70ddf842
26.4,1,TRUE,30,2,8ab75ed2
93186.3,7,FALSE,1,10,e33c705d11831e6dd7540513213d5194742df094
11.7,7,FALSE,2,5,d1a1c6987928d27d7a9b
11.7,7,FALSE,6,25,905f86ad02fa26ef51ac4a52048c13e3b00b296f2504725f1cf3a62b86df91b773b27e2a9a9c68717d69d0f0c6a2aefc0bcd
11.7,7,FALSE,30,2,e79eb6da
11.7,7,TRUE,3,32,63a2e492f2c0760b1f7f87a0013b0eaef2e8af77e3139c1bf0c2467ed1a1712b325ca538318f8e61080a15d9bf077b2caed3581879be8daa477ad96b2782e600
11.7,7,TRUE,20,31,fd21d62bb345d9439653989a7d14d57af0b291e66a761eab3a795848d3c495c92dacd9c171d2c469693f07dec7308a3a54e051e911eedd3b405601ab2ed1
11.7,7,TRUE,30,2,99c4b6ad
11.7,4,FALSE,16,9,b3ba26b621906de75d29a0e882c51434b5b0
11.7,4,FALSE,30,2,5ab92781
11.6,4,TRUE,19,16,b6078277693fe0916b637345b0eaa88791046d6569cd5370a514edd89f472953
11.6,4,TRUE,20,31,d601c534d6fb4e885ed8dcac814ebb80ef422fe99b63cdb5d694f82365098a30862413c4fbb5783978d88f78c08a772579e81c11e28631cfebbc85218e7c
11.6,4,TRUE,26,31,4dbb05345f3ed7eeec11d6ae01c403dffb27b24933053861095597d8f2a17475a04809732462d532e6aff05567703a0a3d1f87839e608a799c20784466fc
11.6,4,TRUE,30,2,85dc395a
11.6,1,FALSE,1,10,47d49997245a3a87b8dd2b669d1a90f2e8b6daae
26.4,1,FALSE,1,10,efd491d45f182737d81542b7615da744db1e6b6b
11.6,1,FALSE,2,5,2e33346f732983b704ac
26.4,1,FALSE,2,5,061fa3f0678749900f71
11.6,1,FALSE,6,16,e1f5117401773aac100a09202640ddc71ff6702e51f1afa3ecac843980af9aae
26.4,1,FALSE,6,16,ef2d58a7352824dcd7b1fff35f140ca828cff7dfcbc87db59c00929adea072e7
11.7,1,FALSE,30,2,ee9ae49e
26.4,1,FALSE,30,2,f7580478
11.7,1,TRUE,2,5,4c9b578ff6ff556a05d9
26.4,1,TRUE,2,5,c714644cdf0cb063e38e
11.7,1,TRUE,3,9,79dae4854d421cb8216196b856292049522a
26.4,1,TRUE,3,9,7a3b2eb936e2887ad35e32068c2454a70d15
11.6,1,TRUE,20,5,f107ee9a3a371eced9dc
26.4,1,TRUE,20,5,dd71e563c7510a512df3
11.7,1,TRUE,30,2,ffd7752f
26.4,1,TRUE,30,2,08da7e7a
93154,7,FALSE,1,10,1b1099a106c99f7e353fa1a11b65732c14375b58
11.8,7,FALSE,2,5,b0e56a245b3dc71fa5db
11.7,7,FALSE,6,25,ada9e768a5531bec3dd5c740b7d209212592b611cbbb4c043df2ddb4c5cef0c36cb0dfe9b706be7f32b2ae1abb3a97e4ca4e
11.7,7,FALSE,30,2,aa65d941
11.7,7,TRUE,3,32,b0948c55fbd496c5474fd7c442d79b97ea32b7ff607da1db05dcdd6f57b927816af8147ceb9ac0ed3865c23cdc3d7b0306d0dd67d907ed918ca22ed0b1e2a0c4
11.8,7,TRUE,20,31,8903463a0897744e14639f2072cc31182ce2ad48617a03e56eec80e09c4b662ff1c14cd36eb7cc687671c0460dcb18cd8d67a22bedc0af18b1063e615fdd
11.7,7,TRUE,30,2,4bacf208
11.8,4,FALSE,16,9,00dec1a1d35fb2b495dbf89fdbc5b1b96374
11.7,4,FALSE,30,2,687e42e6
11.7,4,TRUE,19,16,7b8d9d44a8e56f9b5cbacaa8ceacf1276ccd45f06db5ca4d4b801002c50c9357
11.6,4,TRUE,20,31,c65aad48ec2d6266b2a381caee07482f18445a246e87f32748702e603c85a6851a4e55854dddd98a87f715316276c45dd5692399ef5b3ebf2814f8ddeec3
11.6,4,TRUE,26,31,2d8f3f98fd01307b8a985fe2bec6d3551cd765e1871ab94cfa794239119c0b544ef757318094425b2b1cff3a906e6e196ea3b79f3b5ead05c56efde4b0ce
11.7,4,TRUE,30,2,68f1e231
11.7,1,FALSE,1,10,6f3f61c6f221ca6d39546272a02e49e810c77b47
26.4,1,FALSE,1,10,ed95a1e91e36c0bf88f5eefab6dcb647625fb7c2
11.6,1,FALSE,2,5,6d0349da7208163450b7
26.4,1,FALSE,2,5,2955b432f32762b3891a
11.6,1,FALSE,6,16,3fe8663cd4677615b457689cbf0db66b48cae2556000ace5e4a6fbd6e684965b
26.4,1,FALSE,6,16,6ff676681f1d03ea1719e26e4caf5fd8f629fc9b20a0120fdf216d2fa2352868
11.7,1,FALSE,30,2,26d9a504
26.4,1,FALSE,30,2,fe752ecf
11.7,1,TRUE,2,5,31f086e449ab91dbc5ef
26.4,1,TRUE,2,5,45028fe28c88640e4a6c
11.6,1,TRUE,3,9,ee5397aed3df84710d50733c043652c14f4e
26.4,1,TRUE,3,9,64a73c103f06de5e7aeef215952b50e99aab
11.7,1,TRUE,20,5,bebbfb9bb1586332b0e2
26.4,1,TRUE,20,5,9cb089f3c3fc54501569
11.7,1,TRUE,30,2,802c362f
26.4,1,TRUE,30,2,aa593a04
93107.6,7,FALSE,1,10,d78bdd88344f3a442e4b3dce03f41acfb613bae6
11.7,7,FALSE,2,5,429e6b163a6aed3c6940
11.7,7,FALSE,6,25,6c9d52322296f382547e5c5d7237adbc86178ad4cba68dcced67c0631c5624e4e7d37107a2174c1dfcec50efeea1ef9b93c5
11.7,7,FALSE,30,2,34468698
11.7,7,TRUE,3,32,b05e588ac6ecc3dbbaef2de8617237da58caa518aefceeb60496a4323bbdeb69b5577986b025af2599c918ec14e8367c04cca0e7828ec9a7483bac868b2af6d8
11.7,7,TRUE,20,31,9c6abe0c913054fb079a69287be7f5fda79b3885646be593e7ff970f21bf39330c1edcc0da4a8bc372ddd28e8438801312d805ccdb4fc5696a8c0f527f0b
11.7,7,TRUE,30,2,7693c444
11.7,4,FALSE,16,9,6439adfb2f3a7637c875439d6ca7953bf270
11.7,4,FALSE,30,2,3ec85afc
11.7,4,TRUE,19,16,ef2bfc308a85e56453c125f264379e68cf73790547a09d3d6112e4cc053529b5
11.7,4,TRUE,20,31,0038afdb852e1c83c21e951be25f86adf1130253d79ec9c2f0ba74650fb018939570320a296c1baebe811254add979184beca94482559afcc014be10d574
11.6,4,TRUE,26,31,e6972783b7cfab814257db197a4e558225146b901fce6dae1304b4187833b92d1856a05b4df1c50c60c943609f2fa8ae17329092bd9417c6b1ffacf5bc53
11.6,4,TRUE,30,2,c92f2813
11.6,1,FALSE,1,10,ccef1fa8c21d67dae1d96859eb2f1a05795d8f11
26.4,1,FALSE,1,10,0781e9645acc0d6756d41dd1cf327ea8d0feecb5
11.6,1,FALSE,2,5,18db74c82053bdd358a1
26.3,1,FALSE,2,5,68c35903c2abf7474ca8
11.6,1,FALSE,6,16,868f3b0d3551a7c57e3e1c4d2448aac2cb69877b02f7afc772875a5fd96927d3
26.4,1,FALSE,6,16,8f696343ca0712e89ecfb91d11e466aaf4c41dddf737620d219e2d54162fe7e7
11.7,1,FALSE,30,2,11b6d20c
26.4,1,FALSE,30,2,5f33effb
11.7,1,TRUE,2,5,3a5ba96aaa51e8e67e33
26.4,1,TRUE,2,5,db627d89942207327418
11.6,1,TRUE,3,9,8759559fc4f790540770749d158083d07419
26.4,1,TRUE,3,9,c801d7be95b07fe13236d8233e002c6e1901
11.7,1,TRUE,20,5,d2e926dcde6a530c174f
26.4,1,TRUE,20,5,ef90d16ffb9b0cff311a
11.6,1,TRUE,30,2,a1774d9f
26.4,1,TRUE,30,2,7bd8e9c8
93120.1,7,FALSE,1,10,12f69c3145291f40d23631d6ee4e0c8eaa057dc9
11.7,7,FALSE,2,5,3717939cafa71ad68ecb
11.7,7,FALSE,6,25,5683497de0ae2d9e8be572776a4ceb6295603e59ef4fb6b26e11c84b4b40a0e1bf924c4d231d43f14c92178b3a1fc44c906a
11.7,7,FALSE,30,2,41c050f6
11.7,7,TRUE,3,32,bb5a73756546de5a8d6a0dfb694791f04dc9b98e08a8ce67c78619a9352a1d06e9ca37ffa3df30e52eb5c5ab67f71a7d795a4fffd479deffb63ba86934054d42
11.7,7,TRUE,20,31,ff4a1b45d1b2962d5d3911061e1fa60e2f802cfb9f96d429a31e5ed84b46bb9d106167a971d45951ef88311ba3fd8c504b958d8190b79010af6218c75fea
11.7,7,TRUE,30,2,ba9c5ae5
11.7,4,FALSE,16,9,df7a4d925a9d4eba28014e22bf45b513f8a1
11.7,4,FALSE,30,2,fb116e07
11.7,4,TRUE,19,16,471aa1f978b63e417fcb81200a0638586142ea7603e690d754cc477fd15b58d4
11.7,4,TRUE,20,31,80e4208e1024919fa7388c64bba96ee43ce79e7521f8ca06fc5e65fca67a51a638294fb5590a64f4f64024dbbad188ea39deceffd127ee4ac61a0e555faf
11.7,4,TRUE,26,31,cab156c9dc04179f92efa638ecd4559035e866a3db07f66699dc4723ebf8a7fb0f841148bfed9c98cabf4fc3d441cfb078584c300413528c4a3eed08a900
11.7,4,TRUE,30,2,b6921703
11.7,1,FALSE,1,10,dca5960e2006a1d6f9b50303780ac1de058574c7
26.4,1,FALSE,1,10,98bac938bede142a7663bfb29b7f1b28f3a3d7fa
11.6,1,FALSE,2,5,c08ac5f2b2d8876b07a4
26.3,1,FALSE,2,5,70d205712baa65f00a1e
11.7,1,FALSE,6,16,01277eb256a35825582b4a9044bc0c65edc8146796d8a99718a48fb0c41f6c8d
26.4,1,FALSE,6,16,b37e8ddb7faa528e3d51e3bfc245dcbefe69dbfec07d0cae4477e7aa702a6a53
11.6,1,FALSE,30,2,ff094ab9
26.4,1,FALSE,30,2,2bed0c20
11.6,1,TRUE,2,5,e3ab479f66b4a69de776
26.4,1,TRUE,2,5,ac75abd7aac9cde69c50
11.6,1,TRUE,3,9,c58443f02b2b238a691e3073092a2fa9c1f6
26.4,1,TRUE,3,9,5420a08c1e7f662e7baa30c727465bc574df
11.6,1,TRUE,20,5,29933a9bcc4dd14a2c89
26.4,1,TRUE,20,5,fa0e2a5f8d972723206b
11.7,1,TRUE,30,2,4bbfb56c
26.4,1,TRUE,30,2,2183da00
93271,7,FALSE,1,10,4d8b4e08903bdd866a83f1350d58886e2715305c
11.8,7,FALSE,2,5,4208d24da0006aaec737
11.7,7,FALSE,6,25,51727b0d1bfd8ca91ce854a745c75a3756792da06d0ffa1b1e22191a3a9870b62b7b77d31d2579f470a947aa03272d50ce8e
11.7,7,FALSE,30,2,95d001a8
11.7,7,TRUE,3,32,0bde4d2d600749735dc7e94059d7136f0e3feac55223d2e7e5f0a4a5dde6629d11a19cb4a8ec7d161457d0a4814938e3ba217d6d871b65d2769f79dc82ecb758
11.7,7,TRUE,20,31,e48809ce87459aa32a057be896bb05d96438daf6ebe9d92ac926d00a96ef71086e8155ff78e61370fde2e2e4f1deeee2e2d0c0a06f53e21e4d1bcdf93444
11.7,7,TRUE,30,2,aecf9bff
11.7,4,FALSE,16,9,1df88dcfff63bb98d9e29962860c26e56a11
11.7,4,FALSE,30,2,057ab130
11.7,4,TRUE,19,16,08bf97ed0879ec4272eab0fa34d8d8031820747ce45d73bed3cfe9d3fd862b19
11.7,4,TRUE,20,31,4db45d807be19550c9efcd8093e237baa6ec9e82eb57a4928dcd8a47998386369c1a1f5d003c1b2be4f4456c25a87be66dd4b87b27d1c07039301fa13678
11.7,4,TRUE,26,31,a4ea7e2e5f44c8e701e34a5a009669c6b936d8029622e02e5eb824175272ace42d69e014446fe3856d30789329be1b3bd1eca03f5deb5bf2c807b8467e6a
11.7,4,TRUE,30,2,8f89d33f
11.7,1,FALSE,1,10,f80b92010cbe95cff4700db773c546b50669ced7
26.4,1,FALSE,1,10,84d2b5a1080ae62becb4640619865e251b1ee7d4
11.6,1,FALSE,2,5,554a9ac8408534effe4e
26.4,1,FALSE,2,5,e382b24a88ffe8d542c0
11.7,1,FALSE,6,16,86b2064dcbd4232fa960ba9f136669aae788929d538903bc95fcdcb89c39c3a8
26.4,1,FALSE,6,16,de6fe5e0b9e7354144546404f53b8e23226c605e3ddf39bb9ef10706ddbcc564
11.7,1,FALSE,30,2,8a4f0923
26.4,1,FALSE,30,2,4c78caeb
11.7,1,TRUE,2,5,78152dc52eea67d5d2e5
26.4,1,TRUE,2,5,e61b24df1b715f84c07c
11.6,1,TRUE,3,9,2333265a94a3614181e1da254ecec27f81d0
26.4,1,TRUE,3,9,7eceb372fea9e9d1c081ec3506aa0bbd6378
11.6,1,TRUE,20,5,364935827ba53a90538e
26.4,1,TRUE,20,5,2111406939e4c296c401
11.6,1,TRUE,30,2,1cf74485
26.4,1,TRUE,30,2,e5158eb7
93218.8,7,FALSE,1,10,994201d5fcee3644c44d7e48017c6b609f0196ea
11.7,7,FALSE,2,5,e260691202a629269687
11.7,7,FALSE,6,25,b27ff33b2f1706feedf6765712f663032768e216cebacf0d7a1963cae19879ce9bf426750bc79d8da6ea38bcfabc7df91e7d
11.7,7,FALSE,30,2,a75253b5
11.7,7,TRUE,3,32,4a14d512e4cbbfbb91d71ca734cd1618952a96c6984e75d0602b3165ddf84226afa5d99de2b211d48860df0ec4fb2452e494299a83f55084eabbe4b6884d43ab
11.7,7,TRUE,20,31,4a1e1528c8ae86618bd3320d10b7823aadacf0a5f41d96106a25a1c953c0774bcb6776e06a1d89c1d82a5dc6464723df93f9584fc6db5b560eda3b7fc5fe
11.7,7,TRUE,30,2,cb7ec7f8
11.8,4,FALSE,16,9,ab9b8d3f648ea46675a2bc12553295101985
11.7,4,FALSE,30,2,7a37f8ca
11.6,4,TRUE,19,16,ae257fc90c57dcd355ff69e0a3cd1c70e719d5fdcee66297b4766eefb3465212
11.6,4,TRUE,20,31,54a2388cc0ec725bf3565c36bbe410e65968c23a1961a8520c7270729dd8a73ffda7db7f970b8d3356bbeb66aeb3c6af0ac1a08f6e5381bdb0dbf2ef9dc4
